2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.002534999999999954e+00,3.992719999999999825e+00,1.317000000000000028e-03
1.996509000000000089e+00,4.005452000000000012e+00,-8.480000000000000124e-04
2.041808000000000067e+00,4.007168000000000063e+00,3.209000000000000047e-03
2.240101000000000120e+00,4.011299000000000170e+00,-9.206999999999999906e-03
2.386276000000000064e+00,4.007737999999999801e+00,-6.180999999999999862e-03
2.552559000000000022e+00,4.005940999999999974e+00,1.487699999999999960e-02
2.762789000000000161e+00,4.011574000000000417e+00,-7.289000000000000340e-03
2.995249999999999968e+00,4.011447999999999681e+00,-4.155999999999999972e-03
3.302896999999999750e+00,4.023717999999999684e+00,5.354000000000000252e-03
3.598799999999999777e+00,4.038884000000000363e+00,-9.171000000000000332e-03
3.905618999999999730e+00,4.046554999999999680e+00,6.692000000000000032e-03
4.118045999999999651e+00,4.053357000000000099e+00,3.650000000000000033e-03
4.129908000000000357e+00,4.068488000000000326e+00,-1.274460000000000037e-01
4.380342999999999876e+00,3.988159000000000010e+00,-4.437209999999999765e-01
4.794598999999999833e+00,3.742141000000000162e+00,-6.022530000000000383e-01
5.177353000000000094e+00,3.536080999999999808e+00,-7.404309999999999503e-01
5.443280999999999814e+00,3.259994999999999976e+00,-8.028969999999999718e-01
5.693293999999999855e+00,3.047258999999999940e+00,-8.645869999999999944e-01
5.954886000000000124e+00,2.732974000000000014e+00,-8.584889999999999466e-01
6.196753000000000178e+00,2.467831000000000330e+00,-8.654570000000000318e-01
6.407961000000000240e+00,2.220698000000000061e+00,-8.648130000000000539e-01
6.624390000000000001e+00,1.965206999999999926e+00,-9.179829999999999934e-01
6.850482000000000404e+00,1.669753000000000043e+00,-9.454000000000000181e-01
7.065118000000000009e+00,1.357254000000000183e+00,-9.678200000000000136e-01
7.281134999999999913e+00,1.041444999999999954e+00,-9.422319999999999585e-01
7.583375000000000199e+00,6.798109999999999431e-01,-8.547400000000000553e-01
7.950993999999999673e+00,3.287499999999998757e-01,-7.145759999999999890e-01
8.378918999999999784e+00,6.819599999999992335e-02,-4.751600000000000268e-01
8.756301000000000556e+00,-5.735600000000040666e-02,-2.888979999999999881e-01
9.154840000000000089e+00,-1.288499999999999091e-01,-1.534999999999999976e-01
9.576292999999999722e+00,-1.625180000000003844e-01,-3.262999999999999928e-02
1.002717900000000029e+01,-1.564750000000003638e-01,5.661000000000000060e-02
1.046064800000000083e+01,-9.580799999999989325e-02,1.359700000000000075e-01
1.077050599999999925e+01,-4.861800000000027211e-02,2.430839999999999945e-01
1.108537199999999956e+01,4.714200000000001722e-02,3.397149999999999892e-01
1.137799500000000030e+01,1.730529999999999013e-01,4.784149999999999792e-01
1.159660099999999971e+01,3.542109999999998315e-01,6.717349999999999710e-01
1.179260299999999972e+01,4.923920000000001629e-01,8.558090000000000419e-01
1.196060800000000057e+01,6.681300000000001127e-01,1.042481999999999909e+00
1.207295399999999930e+01,9.528609999999999580e-01,1.261161999999999894e+00
1.214736899999999942e+01,1.264044999999999863e+00,1.401756999999999920e+00
1.217571200000000076e+01,1.586181999999999981e+00,1.539385999999999921e+00
1.218152899999999939e+01,1.921447000000000127e+00,1.623375000000000012e+00
